item,token,tag,patent,partition,trainingTest
14220,the,I-FUNCIONALIDADE,123,9,test
14221,first,I-FUNCIONALIDADE,123,9,test
14222,battery,I-FUNCIONALIDADE,123,9,test
14223,pack,I-FUNCIONALIDADE,123,9,test
14224,",",O,123,9,test
14225,and,O,123,9,test
14226,a,O,123,9,test
14227,second,O,123,9,test
14228,battery,B-HARDWARE,123,9,test
14229,pack,I-HARDWARE,123,9,test
14230,for,O,123,9,test
14231,providing,B-FUNCIONALIDADE,123,9,test
14232,a,I-FUNCIONALIDADE,123,9,test
14233,second,I-FUNCIONALIDADE,123,9,test
14234,voltage,I-FUNCIONALIDADE,123,9,test
14235,lower,O,123,9,test
14236,than,O,123,9,test
14237,the,O,123,9,test
14238,first,O,123,9,test
14239,voltage,O,123,9,test
14240,is,O,123,9,test
14241,provided,O,123,9,test
14242,.,O,123,9,test
14243,The,O,123,9,test
14244,second,O,123,9,test
14245,battery,B-HARDWARE,123,9,test
14246,pack,I-HARDWARE,123,9,test
14247,includes,O,123,9,test
14248,a,O,123,9,test
14249,plurality,O,123,9,test
14250,of,O,123,9,test
14251,battery,B-HARDWARE,123,9,test
14252,cells,I-HARDWARE,123,9,test
14253,",",O,123,9,test
14254,and,O,123,9,test
14255,the,O,123,9,test
14256,battery,B-HARDWARE,123,9,test
14257,management,I-HARDWARE,123,9,test
14258,system,I-HARDWARE,123,9,test
14259,selects,B-FUNCIONALIDADE,123,9,test
14260,a,I-FUNCIONALIDADE,123,9,test
14261,battery,I-FUNCIONALIDADE,123,9,test
14262,cell,I-FUNCIONALIDADE,123,9,test
14263,group,I-FUNCIONALIDADE,123,9,test
14264,including,O,123,9,test
14265,a,O,123,9,test
14266,predetermined,O,123,9,test
14267,number,O,123,9,test
14268,of,O,123,9,test
14269,battery,B-HARDWARE,123,9,test
14270,cells,I-HARDWARE,123,9,test
14271,from,O,123,9,test
14272,among,O,123,9,test
14273,the,O,123,9,test
14274,plurality,O,123,9,test
14275,of,O,123,9,test
14276,battery,B-HARDWARE,123,9,test
14277,cells,I-HARDWARE,123,9,test
14278,of,O,123,9,test
14279,the,O,123,9,test
14280,second,O,123,9,test
14281,battery,B-HARDWARE,123,9,test
14282,pack,I-HARDWARE,123,9,test
14283,.,O,123,9,test
14284,The,O,123,9,test
14285,selected,O,123,9,test
14286,battery,B-HARDWARE,123,9,test
14287,cell,I-HARDWARE,123,9,test
14288,group,I-HARDWARE,123,9,test
14289,supplies,B-FUNCIONALIDADE,123,9,test
14290,an,I-FUNCIONALIDADE,123,9,test
14291,operating,I-FUNCIONALIDADE,123,9,test
14292,voltage,I-FUNCIONALIDADE,123,9,test
14293,to,O,123,9,test
14294,an,O,123,9,test
14295,operating,B-HARDWARE,123,9,test
14296,device,I-HARDWARE,123,9,test
14297,of,I-HARDWARE,123,9,test
14298,the,I-HARDWARE,123,9,test
14299,battery,I-HARDWARE,123,9,test
14300,management,I-HARDWARE,123,9,test
14301,system,I-HARDWARE,123,9,test
14302,.,I-HARDWARE,123,9,test
14303,Provided,O,124,9,test
14304,are,O,124,9,test
14305,an,O,124,9,test
14306,image,O,124,9,test
14307,processing,O,124,9,test
14308,method,O,124,9,test
14309,and,O,124,9,test
14310,an,O,124,9,test
14311,image,B-HARDWARE,124,9,test
14312,processing,I-HARDWARE,124,9,test
14313,device,I-HARDWARE,124,9,test
14314,.,O,124,9,test
14315,The,O,124,9,test
14316,image,O,124,9,test
14317,processing,O,124,9,test
14318,method,O,124,9,test
14319,includes,O,124,9,test
14320,generating,B-FUNCIONALIDADE,124,9,test
14321,an,I-FUNCIONALIDADE,124,9,test
14322,image,I-FUNCIONALIDADE,124,9,test
14323,based,O,124,9,test
14324,on,O,124,9,test
14325,viewpoint,O,124,9,test
14326,information,O,124,9,test
14327,of,O,124,9,test
14328,a,O,124,9,test
14329,user,B-PESSOA,124,9,test
14330,",",O,124,9,test
14331,rendering,B-FUNCIONALIDADE,124,9,test
14332,the,I-FUNCIONALIDADE,124,9,test
14333,image,I-FUNCIONALIDADE,124,9,test
14334,based,O,124,9,test
14335,on,O,124,9,test
14336,information,O,124,9,test
14337,about,O,124,9,test
14338,what,O,124,9,test
14339,is,O,124,9,test
14340,in,O,124,9,test
14341,front,O,124,9,test
14342,of,O,124,9,test
14343,the,O,124,9,test
14344,user,B-PESSOA,124,9,test
14345,",",O,124,9,test
14346,and,O,124,9,test
14347,outputting,B-FUNCIONALIDADE,124,9,test
14348,the,I-FUNCIONALIDADE,124,9,test
14349,rendered,I-FUNCIONALIDADE,124,9,test
14350,image,I-FUNCIONALIDADE,124,9,test
14351,using,O,124,9,test
14352,an,O,124,9,test
14353,optical,O,124,9,test
14354,element,O,124,9,test
14355,.,O,124,9,test
14356,A,O,125,9,test
14357,vehicle,O,125,9,test
14358,includes,O,125,9,test
14359,an,O,125,9,test
14360,advanced,B-SOFTWARE,125,9,test
14361,driver,I-SOFTWARE,125,9,test
14362,-,I-SOFTWARE,125,9,test
14363,assistance,I-SOFTWARE,125,9,test
14364,system,I-SOFTWARE,125,9,test
14365,(,O,125,9,test
14366,ADAS,O,125,9,test
14367,),O,125,9,test
14368,configured,O,125,9,test
14369,to,O,125,9,test
14370,intervene,B-FUNCIONALIDADE,125,9,test
14371,in,I-FUNCIONALIDADE,125,9,test
14372,an,I-FUNCIONALIDADE,125,9,test
14373,operation,I-FUNCIONALIDADE,125,9,test
14374,of,O,125,9,test
14375,the,O,125,9,test
14376,control,O,125,9,test
14377,system,O,125,9,test
14378,by,O,125,9,test
14379,complementing,O,125,9,test
14380,or,O,125,9,test
14381,overriding,B-FUNCIONALIDADE,125,9,test
14382,the,I-FUNCIONALIDADE,125,9,test
14383,driving,I-FUNCIONALIDADE,125,9,test
14384,input,I-FUNCIONALIDADE,125,9,test
14385,in,O,125,9,test
14386,response,O,125,9,test
14387,to,O,125,9,test
14388,detecting,B-FUNCIONALIDADE,125,9,test
14389,a,I-FUNCIONALIDADE,125,9,test
14390,driving,I-FUNCIONALIDADE,125,9,test
14391,condition,I-FUNCIONALIDADE,125,9,test
14392,dependent,I-FUNCIONALIDADE,125,9,test
14393,on,O,125,9,test
14394,a,O,125,9,test
14395,calibration,O,125,9,test
14396,parameter,O,125,9,test
14397,indicative,O,125,9,test
14398,of,O,125,9,test
14399,a,O,125,9,test
14400,preference,O,125,9,test
14401,of,O,125,9,test
14402,execution,O,125,9,test
14403,of,O,125,9,test
14404,the,O,125,9,test
14405,driving,O,125,9,test
14406,maneuver,O,125,9,test
14407,.,O,125,9,test
14408,The,O,125,9,test
14409,ADAS,O,125,9,test
14410,is,O,125,9,test
14411,calibrated,O,125,9,test
14412,based,O,125,9,test
14413,on,O,125,9,test
14414,a,O,125,9,test
14415,crowd,O,125,9,test
14416,-,O,125,9,test
14417,local,O,125,9,test
14418,distribution,O,125,9,test
14419,function,O,125,9,test
14420,of,O,125,9,test
14421,the,O,125,9,test
14422,calibration,O,125,9,test
14423,parameter,O,125,9,test
14424,indicative,O,125,9,test
14425,of,O,125,9,test
14426,a,O,125,9,test
14427,distribution,O,125,9,test
14428,of,O,125,9,test
14429,the,O,125,9,test
14430,preference,O,125,9,test
14431,of,O,125,9,test
14432,execution,O,125,9,test
14433,of,O,125,9,test
14434,the,O,125,9,test
14435,driving,O,125,9,test
14436,maneuver,O,125,9,test
14437,by,O,125,9,test
14438,other,O,125,9,test
14439,drivers,B-PESSOA,125,9,test
14440,of,O,125,9,test
14441,other,O,125,9,test
14442,vehicles,O,125,9,test
14443,at,O,125,9,test
14444,a,O,125,9,test
14445,specific,O,125,9,test
14446,location,O,125,9,test
14447,or,O,125,9,test
14448,a,O,125,9,test
14449,specific,O,125,9,test
14450,environment,O,125,9,test
14451,in,O,125,9,test
14452,response,O,125,9,test
14453,to,O,125,9,test
14454,detecting,O,125,9,test
14455,that,O,125,9,test
14456,the,O,125,9,test
14457,vehicle,O,125,9,test
14458,approaches,O,125,9,test
14459,the,O,125,9,test
14460,specific,O,125,9,test
14461,location,O,125,9,test
14462,or,O,125,9,test
14463,the,O,125,9,test
14464,specific,O,125,9,test
14465,environment,O,125,9,test
14466,.,O,125,9,test
14467,Examples,O,126,9,test
14468,are,O,126,9,test
14469,provided,O,126,9,test
14470,for,O,126,9,test
14471,traffic,B-SOFTWARE,126,9,test
14472,pole,I-SOFTWARE,126,9,test
14473,verification,I-SOFTWARE,126,9,test
14474,systems,I-SOFTWARE,126,9,test
14475,.,O,126,9,test
14476,In,O,126,9,test
14477,one,O,126,9,test
14478,example,O,126,9,test
14479,",",O,126,9,test
14480,a,O,126,9,test
14481,traffic,B-SOFTWARE,126,9,test
14482,detection,I-SOFTWARE,126,9,test
14483,system,I-SOFTWARE,126,9,test
14484,in,O,126,9,test
14485,a,O,126,9,test
14486,vehicle,O,126,9,test
14487,includes,O,126,9,test
14488,a,O,126,9,test
14489,navigation,B-HARDWARE,126,9,test
14490,sensor,I-HARDWARE,126,9,test
14491,",",O,126,9,test
14492,a,O,126,9,test
14493,communication,B-SOFTWARE,126,9,test
14494,system,I-SOFTWARE,126,9,test
14495,",",O,126,9,test
14496,a,O,126,9,test
14497,processor,B-HARDWARE,126,9,test
14498,",",O,126,9,test
14499,and,O,126,9,test
14500,a,O,126,9,test
14501,storage,B-HARDWARE,126,9,test
14502,device,I-HARDWARE,126,9,test
14503,storing,O,126,9,test
14504,instructions,O,126,9,test
14505,executable,O,126,9,test
14506,by,O,126,9,test
14507,the,O,126,9,test
14508,processor,O,126,9,test
14509,to,O,126,9,test
14510,determine,B-FUNCIONALIDADE,126,9,test
14511,a,I-FUNCIONALIDADE,126,9,test
14512,current,I-FUNCIONALIDADE,126,9,test
14513,location,I-FUNCIONALIDADE,126,9,test
14514,information,I-FUNCIONALIDADE,126,9,test
14515,of,O,126,9,test
14516,the,O,126,9,test
14517,vehicle,O,126,9,test
14518,",",O,126,9,test
14519,obtain,B-FUNCIONALIDADE,126,9,test
14520,a,I-FUNCIONALIDADE,126,9,test
14521,referring,I-FUNCIONALIDADE,126,9,test
14522,traffic,I-FUNCIONALIDADE,126,9,test
14523,pole,I-FUNCIONALIDADE,126,9,test
14524,information,I-FUNCIONALIDADE,126,9,test
14525,based,O,126,9,test
14526,on,O,126,9,test
14527,the,O,126,9,test
14528,current,O,126,9,test
14529,location,O,126,9,test
14530,information,O,126,9,test
14531,",",O,126,9,test
14532,receive,O,126,9,test
14533,one,O,126,9,test
14534,or,O,126,9,test
14535,more,O,126,9,test
14536,of,O,126,9,test
14537,cryptographic,O,126,9,test
14538,pole,O,126,9,test
14539,data,O,126,9,test
14540,and,O,126,9,test
14541,associated,O,126,9,test
14542,cryptographic,O,126,9,test
14543,sign,O,126,9,test
14544,data,O,126,9,test
14545,via,O,126,9,test
14546,the,O,126,9,test
14547,communication,B-SOFTWARE,126,9,test
14548,system,I-SOFTWARE,126,9,test
14549,from,O,126,9,test
14550,a,O,126,9,test
14551,transmitter,B-HARDWARE,126,9,test
14552,associated,O,126,9,test
14553,with,O,126,9,test
14554,a,O,126,9,test
14555,prospective,O,126,9,test
14556,referring,O,126,9,test
14557,traffic,O,126,9,test
14558,pole,O,126,9,test
14559,including,O,126,9,test
14560,an,O,126,9,test
14561,associated,O,126,9,test
14562,traffic,O,126,9,test
14563,sign,O,126,9,test
14564,mounted,O,126,9,test
14565,thereon,O,126,9,test
14566,",",O,126,9,test
14567,and,O,126,9,test
14568,selectively,O,126,9,test
14569,control,B-FUNCIONALIDADE,126,9,test
14570,one,I-FUNCIONALIDADE,126,9,test
14571,or,I-FUNCIONALIDADE,126,9,test
14572,more,I-FUNCIONALIDADE,126,9,test
14573,vehicle,I-FUNCIONALIDADE,126,9,test
14574,systems,I-FUNCIONALIDADE,126,9,test
14575,of,O,126,9,test
14576,the,O,126,9,test
14577,vehicle,O,126,9,test
14578,based,O,126,9,test
14579,on,O,126,9,test
14580,cryptographic,O,126,9,test
14581,verification,O,126,9,test
14582,of,O,126,9,test
14583,the,O,126,9,test
14584,prospective,O,126,9,test
14585,referring,O,126,9,test
14586,pole,O,126,9,test
14587,using,O,126,9,test
14588,the,O,126,9,test
14589,obtained,O,126,9,test
14590,referring,O,126,9,test
14591,traffic,O,126,9,test
14592,pole,O,126,9,test
14593,information,O,126,9,test
14594,",",O,126,9,test
14595,wherein,O,126,9,test
14596,the,O,126,9,test
14597,cryptographic,O,126,9,test
14598,verification,O,126,9,test
14599,of,O,126,9,test
14600,the,O,126,9,test
14601,prospective,O,126,9,test
14602,referring,O,126,9,test
14603,pole,O,126,9,test
14604,is,O,126,9,test
14605,performed,O,126,9,test
14606,after,O,126,9,test
14607,successful,O,126,9,test
14608,signature,O,126,9,test
14609,verification,O,126,9,test
14610,of,O,126,9,test
14611,the,O,126,9,test
14612,one,O,126,9,test
14613,or,O,126,9,test
14614,more,O,126,9,test
14615,of,O,126,9,test
14616,cryptographic,O,126,9,test
14617,pole,O,126,9,test
14618,data,O,126,9,test
14619,and,O,126,9,test
14620,associated,O,126,9,test
14621,cryptographic,O,126,9,test
14622,sign,O,126,9,test
14623,data,O,126,9,test
14624,.,O,126,9,test
14625,A,O,127,9,test
14626,metamaterial,O,127,9,test
14627,structure,O,127,9,test
14628,according,O,127,9,test
14629,to,O,127,9,test
14630,one,O,127,9,test
14631,embodiment,O,127,9,test
14632,of,O,127,9,test
14633,the,O,127,9,test
14634,present,O,127,9,test
14635,disclosure,O,127,9,test
14636,is,O,127,9,test
14637,formed,O,127,9,test
14638,in,O,127,9,test
14639,a,O,127,9,test
14640,metal,O,127,9,test
14641,pattern,O,127,9,test
14642,that,O,127,9,test
14643,allows,O,127,9,test
14644,microwave,O,127,9,test
14645,transmittance,O,127,9,test
14646,to,O,127,9,test
14647,approach,O,127,9,test
14648,the,O,127,9,test
14649,transmittance,O,127,9,test
14650,of,O,127,9,test
14651,air,O,127,9,test
14652,in,O,127,9,test
14653,a,O,127,9,test
14654,specific,O,127,9,test
14655,frequency,O,127,9,test
14656,band,O,127,9,test
14657,of,O,127,9,test
14658,microwaves,O,127,9,test
14659,.,O,127,9,test
14660,In,O,127,9,test
14661,this,O,127,9,test
14662,case,O,127,9,test
14663,",",O,127,9,test
14664,the,O,127,9,test
14665,metal,O,127,9,test
14666,pattern,O,127,9,test
14667,is,O,127,9,test
14668,provided,O,127,9,test
14669,in,O,127,9,test
14670,an,O,127,9,test
14671,electrically,O,127,9,test
14672,interconnected,O,127,9,test
14673,form,O,127,9,test
14674,to,O,127,9,test
14675,perform,O,127,9,test
14676,a,O,127,9,test
14677,heating,O,127,9,test
14678,function,O,127,9,test
14679,.,O,127,9,test
14680,A,O,128,9,test
14681,method,O,128,9,test
14682,and,O,128,9,test
14683,system,O,128,9,test
14684,for,O,128,9,test
14685,controlling,B-FUNCIONALIDADE,128,9,test
14686,data,I-FUNCIONALIDADE,128,9,test
14687,transmission,I-FUNCIONALIDADE,128,9,test
14688,in,O,128,9,test
14689,a,O,128,9,test
14690,5G,B-COMUNICAÇÃO,128,9,test
14691,-,I-COMUNICAÇÃO,128,9,test
14692,V2X,I-COMUNICAÇÃO,128,9,test
14693,network,I-COMUNICAÇÃO,128,9,test
14694,.,O,128,9,test
14695,The,O,128,9,test
14696,5G,B-COMUNICAÇÃO,128,9,test
14697,-,I-COMUNICAÇÃO,128,9,test
14698,V2X,I-COMUNICAÇÃO,128,9,test
14699,network,I-COMUNICAÇÃO,128,9,test
14700,comprises,O,128,9,test
14701,at,O,128,9,test
14702,least,O,128,9,test
14703,one,O,128,9,test
14704,defined,O,128,9,test
14705,geographical,O,128,9,test
14706,area,O,128,9,test
14707,including,O,128,9,test
14708,a,O,128,9,test
14709,plurality,O,128,9,test
14710,of,O,128,9,test
14711,traffic,B-HARDWARE,128,9,test
14712,sensing,I-HARDWARE,128,9,test
14713,devices,I-HARDWARE,128,9,test
14714,(,O,128,9,test
14715,TSDs,O,128,9,test
14716,),O,128,9,test
14717,.,O,128,9,test
14718,Each,O,128,9,test
14719,of,O,128,9,test
14720,the,O,128,9,test
14721,TSDs,O,128,9,test
14722,is,O,128,9,test
14723,configured,O,128,9,test
14724,to,O,128,9,test
14725,provide,B-FUNCIONALIDADE,128,9,test
14726,data,I-FUNCIONALIDADE,128,9,test
14727,over,O,128,9,test
14728,one,O,128,9,test
14729,or,O,128,9,test
14730,more,O,128,9,test
14731,5G,B-COMUNICAÇÃO,128,9,test
14732,channels,I-COMUNICAÇÃO,128,9,test
14733,to,O,128,9,test
14734,a,O,128,9,test
14735,V2X,B-SOFTWARE,128,9,test
14736,processing,I-SOFTWARE,128,9,test
14737,system,I-SOFTWARE,128,9,test
14738,comprising,O,128,9,test
14739,a,O,128,9,test
14740,transmission,B-HARDWARE,128,9,test
14741,controller,I-HARDWARE,128,9,test
14742,(,O,128,9,test
14743,TC,O,128,9,test
14744,),O,128,9,test
14745,through,O,128,9,test
14746,an,O,128,9,test
14747,edge,B-SOFTWARE,128,9,test
14748,gateway,I-SOFTWARE,128,9,test
14749,module,I-SOFTWARE,128,9,test
14750,(,O,128,9,test
14751,EGW,O,128,9,test
14752,),O,128,9,test
14753,of,O,128,9,test
14754,the,O,128,9,test
14755,defined,O,128,9,test
14756,geographical,O,128,9,test
14757,area,O,128,9,test
14758,.,O,128,9,test
14759,The,O,128,9,test
14760,method,O,128,9,test
14761,comprises,O,128,9,test
14762,the,O,128,9,test
14763,TC,O,128,9,test
14764,dynamically,O,128,9,test
14765,adjusting,B-FUNCIONALIDADE,128,9,test
14766,a,I-FUNCIONALIDADE,128,9,test
14767,data,I-FUNCIONALIDADE,128,9,test
14768,transmission,I-FUNCIONALIDADE,128,9,test
14769,frequency,I-FUNCIONALIDADE,128,9,test
14770,of,O,128,9,test
14771,at,O,128,9,test
14772,least,O,128,9,test
14773,one,O,128,9,test
14774,TSD,O,128,9,test
14775,of,O,128,9,test
14776,said,O,128,9,test
14777,plurality,O,128,9,test
14778,of,O,128,9,test
14779,TSDs,O,128,9,test
14780,in,O,128,9,test
14781,accordance,O,128,9,test
14782,with,O,128,9,test
14783,a,O,128,9,test
14784,transmission,O,128,9,test
14785,control,O,128,9,test
14786,policy,O,128,9,test
14787,.,O,128,9,test
14788,A,O,129,9,test
14789,battery,B-HARDWARE,129,9,test
14790,apparatus,I-HARDWARE,129,9,test
14791,receives,B-FUNCIONALIDADE,129,9,test
14792,a,I-FUNCIONALIDADE,129,9,test
14793,measured,I-FUNCIONALIDADE,129,9,test
14794,current,I-FUNCIONALIDADE,129,9,test
14795,of,O,129,9,test
14796,a,O,129,9,test
14797,battery,B-HARDWARE,129,9,test
14798,and,O,129,9,test
14799,estimates,B-FUNCIONALIDADE,129,9,test
14800,a,I-FUNCIONALIDADE,129,9,test
14801,surface,I-FUNCIONALIDADE,129,9,test
14802,SOC,I-FUNCIONALIDADE,129,9,test
14803,representing,O,129,9,test
14804,a,O,129,9,test
14805,potential,O,129,9,test
14806,at,O,129,9,test
14807,an,O,129,9,test
14808,electrode,O,129,9,test
14809,surface,O,129,9,test
14810,of,O,129,9,test
14811,the,O,129,9,test
14812,battery,B-HARDWARE,129,9,test
14813,based,O,129,9,test
14814,on,O,129,9,test
14815,a,O,129,9,test
14816,plurality,O,129,9,test
14817,of,O,129,9,test
14818,parameters,O,129,9,test
14819,.,O,129,9,test
14820,The,O,129,9,test
14821,plurality,O,129,9,test
14822,of,O,129,9,test
14823,parameters,O,129,9,test
14824,includes,O,129,9,test
14825,a,O,129,9,test
14826,first,O,129,9,test
14827,parameter,O,129,9,test
14828,determined,O,129,9,test
14829,based,O,129,9,test
14830,on,O,129,9,test
14831,the,O,129,9,test
14832,measured,O,129,9,test
14833,current,O,129,9,test
14834,and,O,129,9,test
14835,a,O,129,9,test
14836,second,O,129,9,test
14837,parameter,O,129,9,test
14838,determined,O,129,9,test
14839,based,O,129,9,test
14840,on,O,129,9,test
14841,an,O,129,9,test
14842,SOC,O,129,9,test
14843,of,O,129,9,test
14844,the,O,129,9,test
14845,battery,B-HARDWARE,129,9,test
14846,.,I-HARDWARE,129,9,test
14847,A,O,130,9,test
14848,method,O,130,9,test
14849,",",O,130,9,test
14850,an,O,130,9,test
14851,apparatus,O,130,9,test
14852,and,O,130,9,test
14853,a,O,130,9,test
14854,computer,B-SOFTWARE,130,9,test
14855,program,I-SOFTWARE,130,9,test
14856,product,I-SOFTWARE,130,9,test
14857,for,O,130,9,test
14858,performing,B-FUNCIONALIDADE,130,9,test
14859,reactive,I-FUNCIONALIDADE,130,9,test
14860,ventilation,I-FUNCIONALIDADE,130,9,test
14861,or,O,130,9,test
14862,prevention,O,130,9,test
14863,operations,O,130,9,test
14864,to,O,130,9,test
14865,air,O,130,9,test
14866,pollution,O,130,9,test
14867,in,O,130,9,test
14868,a,O,130,9,test
14869,moving,O,130,9,test
14870,vehicle,O,130,9,test
14871,.,O,130,9,test
14872,The,O,130,9,test
14873,method,O,130,9,test
14874,comprises,O,130,9,test
14875,obtaining,B-FUNCIONALIDADE,130,9,test
14876,a,I-FUNCIONALIDADE,130,9,test
14877,driving,I-FUNCIONALIDADE,130,9,test
14878,path,I-FUNCIONALIDADE,130,9,test
14879,of,O,130,9,test
14880,the,O,130,9,test
14881,vehicle,O,130,9,test
14882,that,O,130,9,test
14883,comprises,O,130,9,test
14884,a,O,130,9,test
14885,future,O,130,9,test
14886,sub,O,130,9,test
14887,-,O,130,9,test
14888,path,O,130,9,test
14889,that,O,130,9,test
14890,the,O,130,9,test
14891,vehicle,O,130,9,test
14892,is,O,130,9,test
14893,expected,O,130,9,test
14894,to,O,130,9,test
14895,arrive,O,130,9,test
14896,to,O,130,9,test
