item,token,tag,sentence,patent,partition,trainingTest
11256,system,I-SOFTWARE,2,98,9,test
11257,from,O,2,98,9,test
11258,a,O,2,98,9,test
11259,transmitter,B-HARDWARE,2,98,9,test
11260,associated,O,2,98,9,test
11261,with,O,2,98,9,test
11262,a,O,2,98,9,test
11263,prospective,O,2,98,9,test
11264,referring,O,2,98,9,test
11265,traffic,O,2,98,9,test
11266,pole,O,2,98,9,test
11267,including,O,2,98,9,test
11268,an,O,2,98,9,test
11269,associated,O,2,98,9,test
11270,traffic,O,2,98,9,test
11271,sign,O,2,98,9,test
11272,mounted,O,2,98,9,test
11273,thereon,O,2,98,9,test
11274,;,O,2,98,9,test
11275,and,O,2,98,9,test
11276,selectively,O,2,98,9,test
11277,control,B-FUNCIONALIDADE,2,98,9,test
11278,one,I-FUNCIONALIDADE,2,98,9,test
11279,or,I-FUNCIONALIDADE,2,98,9,test
11280,more,I-FUNCIONALIDADE,2,98,9,test
11281,vehicle,I-FUNCIONALIDADE,2,98,9,test
11282,systems,I-FUNCIONALIDADE,2,98,9,test
11283,of,O,2,98,9,test
11284,the,O,2,98,9,test
11285,vehicle,O,2,98,9,test
11286,based,O,2,98,9,test
11287,on,O,2,98,9,test
11288,cryptographic,O,2,98,9,test
11289,verification,O,2,98,9,test
11290,of,O,2,98,9,test
11291,the,O,2,98,9,test
11292,prospective,O,2,98,9,test
11293,referring,O,2,98,9,test
11294,pole,O,2,98,9,test
11295,using,O,2,98,9,test
11296,the,O,2,98,9,test
11297,obtained,O,2,98,9,test
11298,referring,O,2,98,9,test
11299,traffic,O,2,98,9,test
11300,pole,O,2,98,9,test
11301,information,O,2,98,9,test
11302,;,O,2,98,9,test
11303,wherein,O,2,98,9,test
11304,the,O,2,98,9,test
11305,cryptographic,O,2,98,9,test
11306,verification,O,2,98,9,test
11307,of,O,2,98,9,test
11308,the,O,2,98,9,test
11309,prospective,O,2,98,9,test
11310,referring,O,2,98,9,test
11311,pole,O,2,98,9,test
11312,is,O,2,98,9,test
11313,performed,O,2,98,9,test
11314,after,O,2,98,9,test
11315,successful,O,2,98,9,test
11316,signature,O,2,98,9,test
11317,verification,O,2,98,9,test
11318,of,O,2,98,9,test
11319,the,O,2,98,9,test
11320,one,O,2,98,9,test
11321,or,O,2,98,9,test
11322,more,O,2,98,9,test
11323,of,O,2,98,9,test
11324,cryptographic,O,2,98,9,test
11325,pole,O,2,98,9,test
11326,data,O,2,98,9,test
11327,and,O,2,98,9,test
11328,associated,O,2,98,9,test
11329,cryptographic,O,2,98,9,test
11330,sign,O,2,98,9,test
11331,data,O,2,98,9,test
11332,.,O,2,98,9,test
11333,Aspects,O,1,99,9,test
11334,described,O,1,99,9,test
11335,herein,O,1,99,9,test
11336,provide,O,1,99,9,test
11337,sensor,O,1,99,9,test
11338,data,O,1,99,9,test
11339,stream,O,1,99,9,test
11340,processing,O,1,99,9,test
11341,for,O,1,99,9,test
11342,enabling,O,1,99,9,test
11343,camera,B-HARDWARE,1,99,9,test
11344,/,I-HARDWARE,1,99,9,test
11345,radar,B-HARDWARE,1,99,9,test
11346,sensor,I-HARDWARE,1,99,9,test
11347,fusion,O,1,99,9,test
11348,",",O,1,99,9,test
11349,with,O,1,99,9,test
11350,application,O,1,99,9,test
11351,to,O,1,99,9,test
11352,road,O,1,99,9,test
11353,user,O,1,99,9,test
11354,detection,O,1,99,9,test
11355,in,O,1,99,9,test
11356,the,O,1,99,9,test
11357,context,O,1,99,9,test
11358,of,O,1,99,9,test
11359,Autonomous,O,1,99,9,test
11360,Driving,O,1,99,9,test
11361,/,O,1,99,9,test
11362,Assisted,O,1,99,9,test
11363,Driving,O,1,99,9,test
11364,(,O,1,99,9,test
11365,ADAS,O,1,99,9,test
11366,),O,1,99,9,test
11367,.,O,1,99,9,test
11368,In,O,2,99,9,test
11369,particular,O,2,99,9,test
11370,",",O,2,99,9,test
11371,a,O,2,99,9,test
11372,scheme,O,2,99,9,test
11373,to,O,2,99,9,test
11374,extract,B-FUNCIONALIDADE,2,99,9,test
11375,Region,I-FUNCIONALIDADE,2,99,9,test
11376,-,I-FUNCIONALIDADE,2,99,9,test
11377,of,I-FUNCIONALIDADE,2,99,9,test
11378,-,I-FUNCIONALIDADE,2,99,9,test
11379,Interests,I-FUNCIONALIDADE,2,99,9,test
11380,(,O,2,99,9,test
11381,ROI,O,2,99,9,test
11382,),O,2,99,9,test
11383,from,O,2,99,9,test
11384,a,O,2,99,9,test
11385,high,O,2,99,9,test
11386,-,O,2,99,9,test
11387,resolution,O,2,99,9,test
11388,",",O,2,99,9,test
11389,high,O,2,99,9,test
11390,-,O,2,99,9,test
11391,dimensional,O,2,99,9,test
11392,radar,O,2,99,9,test
11393,data,O,2,99,9,test
11394,cube,O,2,99,9,test
11395,that,O,2,99,9,test
11396,can,O,2,99,9,test
11397,then,O,2,99,9,test
11398,be,O,2,99,9,test
11399,transmitted,O,2,99,9,test
11400,to,O,2,99,9,test
11401,a,O,2,99,9,test
11402,sensor,B-HARDWARE,2,99,9,test
11403,fusion,I-HARDWARE,2,99,9,test
11404,unit,I-HARDWARE,2,99,9,test
11405,is,O,2,99,9,test
11406,described,O,2,99,9,test
11407,.,O,2,99,9,test
11408,The,O,3,99,9,test
11409,ROI,O,3,99,9,test
11410,scheme,O,3,99,9,test
11411,allows,O,3,99,9,test
11412,to,O,3,99,9,test
11413,extract,B-FUNCIONALIDADE,3,99,9,test
11414,relevant,I-FUNCIONALIDADE,3,99,9,test
11415,information,I-FUNCIONALIDADE,3,99,9,test
11416,",",O,3,99,9,test
11417,thus,O,3,99,9,test
11418,reducing,O,3,99,9,test
11419,the,O,3,99,9,test
11420,latency,O,3,99,9,test
11421,and,O,3,99,9,test
11422,data,O,3,99,9,test
11423,transmission,O,3,99,9,test
11424,rate,O,3,99,9,test
11425,to,O,3,99,9,test
11426,the,O,3,99,9,test
11427,sensor,B-HARDWARE,3,99,9,test
11428,fusion,I-HARDWARE,3,99,9,test
11429,module,I-HARDWARE,3,99,9,test
11430,",",O,3,99,9,test
11431,without,O,3,99,9,test
11432,trading,O,3,99,9,test
11433,-,O,3,99,9,test
11434,off,O,3,99,9,test
11435,accuracy,O,3,99,9,test
11436,and,O,3,99,9,test
11437,detection,O,3,99,9,test
11438,rates,O,3,99,9,test
11439,.,O,3,99,9,test
11440,The,O,4,99,9,test
11441,sensor,O,4,99,9,test
11442,data,O,4,99,9,test
11443,stream,O,4,99,9,test
11444,processing,O,4,99,9,test
11445,comprises,O,4,99,9,test
11446,receiving,B-FUNCIONALIDADE,4,99,9,test
11447,a,I-FUNCIONALIDADE,4,99,9,test
11448,first,I-FUNCIONALIDADE,4,99,9,test
11449,data,I-FUNCIONALIDADE,4,99,9,test
11450,stream,I-FUNCIONALIDADE,4,99,9,test
11451,from,O,4,99,9,test
11452,a,O,4,99,9,test
11453,radar,B-HARDWARE,4,99,9,test
11454,sensor,I-HARDWARE,4,99,9,test
11455,",",O,4,99,9,test
11456,forming,B-FUNCIONALIDADE,4,99,9,test
11457,a,I-FUNCIONALIDADE,4,99,9,test
11458,point,I-FUNCIONALIDADE,4,99,9,test
11459,cloud,I-FUNCIONALIDADE,4,99,9,test
11460,by,O,4,99,9,test
11461,extracting,B-FUNCIONALIDADE,4,99,9,test
11462,3D,I-FUNCIONALIDADE,4,99,9,test
11463,points,I-FUNCIONALIDADE,4,99,9,test
11464,from,O,4,99,9,test
11465,the,O,4,99,9,test
11466,3D,O,4,99,9,test
11467,data,O,4,99,9,test
11468,cube,O,4,99,9,test
11469,",",O,4,99,9,test
11470,performing,B-FUNCIONALIDADE,4,99,9,test
11471,clustering,I-FUNCIONALIDADE,4,99,9,test
11472,on,O,4,99,9,test
11473,the,O,4,99,9,test
11474,point,O,4,99,9,test
11475,cloud,O,4,99,9,test
11476,in,O,4,99,9,test
11477,order,O,4,99,9,test
11478,to,O,4,99,9,test
11479,identify,B-FUNCIONALIDADE,4,99,9,test
11480,high,I-FUNCIONALIDADE,4,99,9,test
11481,-,I-FUNCIONALIDADE,4,99,9,test
11482,density,I-FUNCIONALIDADE,4,99,9,test
11483,regions,I-FUNCIONALIDADE,4,99,9,test
11484,representing,I-FUNCIONALIDADE,4,99,9,test
11485,one,I-FUNCIONALIDADE,4,99,9,test
11486,or,O,4,99,9,test
11487,ROIs,O,4,99,9,test
11488,",",O,4,99,9,test
11489,and,O,4,99,9,test
11490,extracting,B-FUNCIONALIDADE,4,99,9,test
11491,one,I-FUNCIONALIDADE,4,99,9,test
11492,or,I-FUNCIONALIDADE,4,99,9,test
11493,more,I-FUNCIONALIDADE,4,99,9,test
11494,3D,I-FUNCIONALIDADE,4,99,9,test
11495,bounding,I-FUNCIONALIDADE,4,99,9,test
11496,boxes,I-FUNCIONALIDADE,4,99,9,test
11497,from,O,4,99,9,test
11498,the,O,4,99,9,test
11499,3D,O,4,99,9,test
11500,data,O,4,99,9,test
11501,cube,O,4,99,9,test
11502,corresponding,O,4,99,9,test
11503,to,O,4,99,9,test
11504,the,O,4,99,9,test
11505,one,O,4,99,9,test
11506,or,O,4,99,9,test
11507,more,O,4,99,9,test
11508,ROIs,O,4,99,9,test
11509,and,O,4,99,9,test
11510,classifying,B-FUNCIONALIDADE,4,99,9,test
11511,each,I-FUNCIONALIDADE,4,99,9,test
11512,ROI,I-FUNCIONALIDADE,4,99,9,test
11513,.,O,4,99,9,test
11514,In,O,1,100,9,test
11515,a,O,1,100,9,test
11516,battery,O,1,100,9,test
11517,apparatus,O,1,100,9,test
11518,",",O,1,100,9,test
11519,a,O,1,100,9,test
11520,battery,B-HARDWARE,1,100,9,test
11521,pack,I-HARDWARE,1,100,9,test
11522,includes,O,1,100,9,test
11523,a,O,1,100,9,test
11524,plurality,O,1,100,9,test
11525,of,O,1,100,9,test
11526,battery,B-HARDWARE,1,100,9,test
11527,modules,I-HARDWARE,1,100,9,test
11528,and,O,1,100,9,test
11529,a,O,1,100,9,test
11530,bus,B-HARDWARE,1,100,9,test
11531,-,I-HARDWARE,1,100,9,test
11532,bar,I-HARDWARE,1,100,9,test
11533,connecting,B-FUNCIONALIDADE,1,100,9,test
11534,two,I-FUNCIONALIDADE,1,100,9,test
11535,battery,I-FUNCIONALIDADE,1,100,9,test
11536,modules,I-FUNCIONALIDADE,1,100,9,test
11537,among,O,1,100,9,test
11538,the,O,1,100,9,test
11539,plurality,O,1,100,9,test
11540,of,O,1,100,9,test
11541,battery,B-HARDWARE,1,100,9,test
11542,modules,I-HARDWARE,1,100,9,test
11543,.,O,1,100,9,test
11544,A,O,2,100,9,test
11545,wire,O,2,100,9,test
11546,connects,O,2,100,9,test
11547,the,O,2,100,9,test
11548,battery,B-HARDWARE,2,100,9,test
11549,pack,I-HARDWARE,2,100,9,test
11550,and,O,2,100,9,test
11551,the,O,2,100,9,test
11552,switch,B-HARDWARE,2,100,9,test
11553,for,O,2,100,9,test
11554,controlling,B-FUNCIONALIDADE,2,100,9,test
11555,current,I-FUNCIONALIDADE,2,100,9,test
11556,supply,I-FUNCIONALIDADE,2,100,9,test
11557,of,I-FUNCIONALIDADE,2,100,9,test
11558,the,I-FUNCIONALIDADE,2,100,9,test
11559,battery,I-FUNCIONALIDADE,2,100,9,test
11560,pack,I-FUNCIONALIDADE,2,100,9,test
11561,.,O,2,100,9,test
11562,A,O,3,100,9,test
11563,voltage,B-HARDWARE,3,100,9,test
11564,measuring,I-HARDWARE,3,100,9,test
11565,circuit,I-HARDWARE,3,100,9,test
11566,measures,B-FUNCIONALIDADE,3,100,9,test
11567,a,I-FUNCIONALIDADE,3,100,9,test
11568,voltage,I-FUNCIONALIDADE,3,100,9,test
11569,of,O,3,100,9,test
11570,the,O,3,100,9,test
11571,bus,B-HARDWARE,3,100,9,test
11572,-,I-HARDWARE,3,100,9,test
11573,bar,I-HARDWARE,3,100,9,test
11574,",",O,3,100,9,test
11575,a,O,3,100,9,test
11576,voltage,O,3,100,9,test
11577,of,O,3,100,9,test
11578,the,O,3,100,9,test
11579,battery,O,3,100,9,test
11580,pack,O,3,100,9,test
11581,",",O,3,100,9,test
11582,and,O,3,100,9,test
11583,voltages,O,3,100,9,test
11584,of,O,3,100,9,test
11585,the,O,3,100,9,test
11586,plurality,O,3,100,9,test
11587,of,O,3,100,9,test
11588,battery,B-HARDWARE,3,100,9,test
11589,modules,I-HARDWARE,3,100,9,test
11590,.,O,3,100,9,test
11591,A,O,4,100,9,test
11592,processor,B-HARDWARE,4,100,9,test
11593,diagnoses,B-FUNCIONALIDADE,4,100,9,test
11594,a,I-FUNCIONALIDADE,4,100,9,test
11595,connection,I-FUNCIONALIDADE,4,100,9,test
11596,status,I-FUNCIONALIDADE,4,100,9,test
11597,of,O,4,100,9,test
11598,the,O,4,100,9,test
11599,bus,B-HARDWARE,4,100,9,test
11600,-,I-HARDWARE,4,100,9,test
11601,bar,I-HARDWARE,4,100,9,test
11602,and,O,4,100,9,test
11603,a,O,4,100,9,test
11604,connection,O,4,100,9,test
11605,status,O,4,100,9,test
11606,of,O,4,100,9,test
11607,the,O,4,100,9,test
11608,wire,O,4,100,9,test
11609,based,O,4,100,9,test
11610,on,O,4,100,9,test
11611,a,O,4,100,9,test
11612,current,O,4,100,9,test
11613,of,O,4,100,9,test
11614,the,O,4,100,9,test
11615,battery,B-HARDWARE,4,100,9,test
11616,pack,I-HARDWARE,4,100,9,test
11617,",",O,4,100,9,test
11618,the,O,4,100,9,test
11619,voltage,O,4,100,9,test
11620,of,O,4,100,9,test
11621,the,O,4,100,9,test
11622,bus,O,4,100,9,test
11623,-,O,4,100,9,test
11624,bar,O,4,100,9,test
11625,",",O,4,100,9,test
11626,the,O,4,100,9,test
11627,voltage,O,4,100,9,test
11628,of,O,4,100,9,test
11629,the,O,4,100,9,test
11630,battery,O,4,100,9,test
11631,pack,O,4,100,9,test
11632,",",O,4,100,9,test
11633,and,O,4,100,9,test
11634,the,O,4,100,9,test
11635,voltages,O,4,100,9,test
11636,of,O,4,100,9,test
11637,the,O,4,100,9,test
11638,plurality,O,4,100,9,test
11639,of,O,4,100,9,test
11640,battery,B-HARDWARE,4,100,9,test
11641,modules,I-HARDWARE,4,100,9,test
11642,.,O,4,100,9,test
11643,The,O,1,101,9,test
11644,first,O,1,101,9,test
11645,battery,B-HARDWARE,1,101,9,test
11646,module,I-HARDWARE,1,101,9,test
11647,and,O,1,101,9,test
11648,the,O,1,101,9,test
11649,second,O,1,101,9,test
11650,battery,B-HARDWARE,1,101,9,test
11651,module,I-HARDWARE,1,101,9,test
11652,are,O,1,101,9,test
11653,connected,O,1,101,9,test
11654,by,O,1,101,9,test
11655,a,O,1,101,9,test
11656,bus,B-HARDWARE,1,101,9,test
11657,-,I-HARDWARE,1,101,9,test
11658,bar,I-HARDWARE,1,101,9,test
11659,.,O,1,101,9,test
11660,A,O,2,101,9,test
11661,cell,B-HARDWARE,2,101,9,test
11662,voltage,I-HARDWARE,2,101,9,test
11663,sensing,I-HARDWARE,2,101,9,test
11664,circuit,I-HARDWARE,2,101,9,test
11665,shared,O,2,101,9,test
11666,by,O,2,101,9,test
11667,at,O,2,101,9,test
11668,least,O,2,101,9,test
11669,some,O,2,101,9,test
11670,battery,B-HARDWARE,2,101,9,test
11671,cells,I-HARDWARE,2,101,9,test
11672,of,O,2,101,9,test
11673,the,O,2,101,9,test
11674,first,O,2,101,9,test
11675,battery,B-HARDWARE,2,101,9,test
11676,module,I-HARDWARE,2,101,9,test
11677,and,O,2,101,9,test
11678,at,O,2,101,9,test
11679,least,O,2,101,9,test
11680,some,O,2,101,9,test
11681,battery,B-HARDWARE,2,101,9,test
11682,cells,I-HARDWARE,2,101,9,test
11683,of,O,2,101,9,test
11684,the,O,2,101,9,test
11685,second,O,2,101,9,test
11686,battery,B-HARDWARE,2,101,9,test
11687,module,I-HARDWARE,2,101,9,test
11688,measures,B-FUNCIONALIDADE,2,101,9,test
11689,a,I-FUNCIONALIDADE,2,101,9,test
11690,voltage,I-FUNCIONALIDADE,2,101,9,test
11691,of,O,2,101,9,test
11692,each,O,2,101,9,test
11693,battery,B-HARDWARE,2,101,9,test
11694,cell,I-HARDWARE,2,101,9,test
11695,.,O,2,101,9,test
11696,A,O,1,102,9,test
11697,battery,B-HARDWARE,1,102,9,test
11698,apparatus,I-HARDWARE,1,102,9,test
11699,estimates,B-FUNCIONALIDADE,1,102,9,test
11700,a,I-FUNCIONALIDADE,1,102,9,test
11701,surface,I-FUNCIONALIDADE,1,102,9,test
11702,SOC,I-FUNCIONALIDADE,1,102,9,test
11703,representing,O,1,102,9,test
11704,a,O,1,102,9,test
11705,potential,O,1,102,9,test
11706,at,O,1,102,9,test
11707,an,O,1,102,9,test
11708,electrode,O,1,102,9,test
11709,surface,O,1,102,9,test
11710,of,O,1,102,9,test
11711,the,O,1,102,9,test
11712,battery,O,1,102,9,test
11713,",",O,1,102,9,test
11714,and,O,1,102,9,test
11715,predicts,B-FUNCIONALIDADE,1,102,9,test
11716,an,I-FUNCIONALIDADE,1,102,9,test
11717,output,I-FUNCIONALIDADE,1,102,9,test
11718,of,O,1,102,9,test
11719,the,O,1,102,9,test
11720,battery,O,1,102,9,test
11721,during,O,1,102,9,test
11722,a,O,1,102,9,test
11723,requested,O,1,102,9,test
11724,time,O,1,102,9,test
11725,based,O,1,102,9,test
11726,on,O,1,102,9,test
11727,the,O,1,102,9,test
11728,first,O,1,102,9,test
11729,surface,O,1,102,9,test
11730,SOC,O,1,102,9,test
11731,",",O,1,102,9,test
11732,a,O,1,102,9,test
11733,cut,O,1,102,9,test
11734,-,O,1,102,9,test
11735,off,O,1,102,9,test
11736,voltage,O,1,102,9,test
11737,",",O,1,102,9,test
11738,and,O,1,102,9,test
11739,the,O,1,102,9,test
11740,requested,O,1,102,9,test
11741,time,O,1,102,9,test
11742,.,O,1,102,9,test
11743,A,O,1,103,9,test
11744,processor,B-HARDWARE,1,103,9,test
11745,of,I-HARDWARE,1,103,9,test
11746,a,I-HARDWARE,1,103,9,test
11747,battery,I-HARDWARE,1,103,9,test
11748,apparatus,I-HARDWARE,1,103,9,test
11749,estimates,B-FUNCIONALIDADE,1,103,9,test
11750,an,I-FUNCIONALIDADE,1,103,9,test
11751,internal,I-FUNCIONALIDADE,1,103,9,test
11752,resistance,I-FUNCIONALIDADE,1,103,9,test
11753,of,O,1,103,9,test
11754,a,O,1,103,9,test
11755,battery,B-HARDWARE,1,103,9,test
11756,at,O,1,103,9,test
11757,a,O,1,103,9,test
11758,reference,O,1,103,9,test
11759,temperature,O,1,103,9,test
11760,based,O,1,103,9,test
11761,on,O,1,103,9,test
11762,a,O,1,103,9,test
11763,measured,O,1,103,9,test
11764,voltage,O,1,103,9,test
11765,of,O,1,103,9,test
11766,the,O,1,103,9,test
11767,battery,O,1,103,9,test
11768,",",O,1,103,9,test
11769,a,O,1,103,9,test
11770,measured,O,1,103,9,test
11771,current,O,1,103,9,test
11772,of,O,1,103,9,test
11773,the,O,1,103,9,test
11774,battery,B-HARDWARE,1,103,9,test
11775,",",O,1,103,9,test
11776,an,O,1,103,9,test
11777,open,O,1,103,9,test
11778,circuit,O,1,103,9,test
11779,voltage,O,1,103,9,test
11780,of,O,1,103,9,test
11781,the,O,1,103,9,test
11782,battery,O,1,103,9,test
11783,",",O,1,103,9,test
11784,and,O,1,103,9,test
11785,a,O,1,103,9,test
11786,measured,O,1,103,9,test
11787,temperature,O,1,103,9,test
11788,of,O,1,103,9,test
11789,the,O,1,103,9,test
11790,battery,B-HARDWARE,1,103,9,test
11791,",",O,1,103,9,test
11792,and,O,1,103,9,test
11793,estimates,B-FUNCIONALIDADE,1,103,9,test
11794,a,I-FUNCIONALIDADE,1,103,9,test
11795,resistance,I-FUNCIONALIDADE,1,103,9,test
11796,state,I-FUNCIONALIDADE,1,103,9,test
11797,of,O,1,103,9,test
11798,the,O,1,103,9,test
11799,battery,B-HARDWARE,1,103,9,test
11800,based,O,1,103,9,test
11801,on,O,1,103,9,test
11802,the,O,1,103,9,test
11803,estimated,O,1,103,9,test
11804,internal,O,1,103,9,test
11805,resistance,O,1,103,9,test
11806,and,O,1,103,9,test
11807,a,O,1,103,9,test
11808,beginning,O,1,103,9,test
11809,of,O,1,103,9,test
11810,life,O,1,103,9,test
11811,(,O,1,103,9,test
11812,BOL,O,1,103,9,test
11813,),O,1,103,9,test
11814,resistance,O,1,103,9,test
11815,at,O,1,103,9,test
11816,the,O,1,103,9,test
11817,reference,O,1,103,9,test
11818,temperature,O,1,103,9,test
11819,when,O,1,103,9,test
11820,the,O,1,103,9,test
11821,battery,B-HARDWARE,1,103,9,test
11822,is,O,1,103,9,test
11823,in,O,1,103,9,test
11824,a,O,1,103,9,test
11825,BOL,O,1,103,9,test
11826,state,O,1,103,9,test
11827,.,O,1,103,9,test
11828,A,O,1,104,9,test
11829,battery,B-HARDWARE,1,104,9,test
11830,apparatus,I-HARDWARE,1,104,9,test
11831,receives,B-FUNCIONALIDADE,1,104,9,test
11832,a,I-FUNCIONALIDADE,1,104,9,test
11833,measured,I-FUNCIONALIDADE,1,104,9,test
11834,current,I-FUNCIONALIDADE,1,104,9,test
11835,of,O,1,104,9,test
11836,a,O,1,104,9,test
11837,battery,B-HARDWARE,1,104,9,test
11838,and,O,1,104,9,test
11839,estimates,B-FUNCIONALIDADE,1,104,9,test
11840,a,I-FUNCIONALIDADE,1,104,9,test
11841,surface,I-FUNCIONALIDADE,1,104,9,test
11842,SOC,I-FUNCIONALIDADE,1,104,9,test
11843,representing,O,1,104,9,test
11844,a,O,1,104,9,test
11845,potential,O,1,104,9,test
11846,at,O,1,104,9,test
11847,an,O,1,104,9,test
11848,electrode,O,1,104,9,test
11849,surface,O,1,104,9,test
11850,of,O,1,104,9,test
11851,the,O,1,104,9,test
11852,battery,B-HARDWARE,1,104,9,test
11853,based,O,1,104,9,test
11854,on,O,1,104,9,test
11855,a,O,1,104,9,test
11856,plurality,O,1,104,9,test
11857,of,O,1,104,9,test
11858,parameters,O,1,104,9,test
11859,.,O,1,104,9,test
11860,The,O,2,104,9,test
11861,plurality,O,2,104,9,test
11862,of,O,2,104,9,test
11863,parameters,O,2,104,9,test
11864,includes,O,2,104,9,test
11865,a,O,2,104,9,test
11866,first,O,2,104,9,test
11867,parameter,O,2,104,9,test
11868,determined,O,2,104,9,test
11869,based,O,2,104,9,test
11870,on,O,2,104,9,test
11871,the,O,2,104,9,test
11872,measured,O,2,104,9,test
11873,current,O,2,104,9,test
11874,and,O,2,104,9,test
11875,a,O,2,104,9,test
11876,second,O,2,104,9,test
11877,parameter,O,2,104,9,test
11878,determined,O,2,104,9,test
11879,based,O,2,104,9,test
11880,on,O,2,104,9,test
11881,an,O,2,104,9,test
11882,SOC,O,2,104,9,test
11883,of,O,2,104,9,test
11884,the,O,2,104,9,test
11885,battery,B-HARDWARE,2,104,9,test
11886,.,O,2,104,9,test
11887,Methods,O,1,105,9,test
11888,and,O,1,105,9,test
11889,an,O,1,105,9,test
11890,electronic,O,1,105,9,test
11891,devices,O,1,105,9,test
11892,for,O,1,105,9,test
11893,estimating,B-FUNCIONALIDADE,1,105,9,test
11894,battery,I-FUNCIONALIDADE,1,105,9,test
11895,parameters,I-FUNCIONALIDADE,1,105,9,test
11896,",",O,1,105,9,test
11897,where,O,1,105,9,test
11898,the,O,1,105,9,test
11899,method,O,1,105,9,test
11900,of,O,1,105,9,test
11901,estimating,B-FUNCIONALIDADE,1,105,9,test
11902,battery,I-FUNCIONALIDADE,1,105,9,test
11903,parameters,I-FUNCIONALIDADE,1,105,9,test
11904,performed,O,1,105,9,test
11905,by,O,1,105,9,test
11906,a,O,1,105,9,test
11907,processor,B-HARDWARE,1,105,9,test
11908,includes,O,1,105,9,test
11909,determining,O,1,105,9,test
11910,whether,O,1,105,9,test
11911,a,O,1,105,9,test
11912,diffusion,O,1,105,9,test
11913,length,O,1,105,9,test
11914,of,O,1,105,9,test
11915,an,O,1,105,9,test
11916,intercalation,O,1,105,9,test
11917,material,O,1,105,9,test
11918,in,O,1,105,9,test
11919,an,O,1,105,9,test
11920,electrode,O,1,105,9,test
11921,of,O,1,105,9,test
11922,a,O,1,105,9,test
11923,battery,O,1,105,9,test
11924,is,O,1,105,9,test
11925,lesser,O,1,105,9,test
11926,than,O,1,105,9,test
11927,a,O,1,105,9,test
11928,threshold,O,1,105,9,test
11929,",",O,1,105,9,test
11930,calculating,B-FUNCIONALIDADE,1,105,9,test
11931,a,I-FUNCIONALIDADE,1,105,9,test
11932,concentration,I-FUNCIONALIDADE,1,105,9,test
11933,of,O,1,105,9,test
11934,the,O,1,105,9,test
11935,intercalation,O,1,105,9,test
11936,material,O,1,105,9,test
11937,in,O,1,105,9,test
11938,the,O,1,105,9,test
11939,electrode,O,1,105,9,test
11940,based,O,1,105,9,test
11941,on,O,1,105,9,test
11942,a,O,1,105,9,test
11943,result,O,1,105,9,test
11944,of,O,1,105,9,test
11945,the,O,1,105,9,test
11946,determination,O,1,105,9,test
11947,",",O,1,105,9,test
11948,and,O,1,105,9,test
11949,estimating,B-FUNCIONALIDADE,1,105,9,test
11950,at,I-FUNCIONALIDADE,1,105,9,test
11951,least,I-FUNCIONALIDADE,1,105,9,test
